customer_name,total_sales,cum_share,tier
Kevin Bryant,4540,0.4961651435698536,A
Jenny Nath,4540,0.49633348458068643,A
Laura Xu,4539,0.49650178851200155,A
Ramon Zheng,4539,0.4966700924433166,A
Kelli Zhu,4539,0.49683839637463173,A
Katelyn Scott,4537,0.4970066261469112,A
Rachel Taylor,4537,0.4971748559191907,A
Jasmine White,4537,0.4973430856914702,A
Amanda Brooks,4536,0.4975112783842318,A
Priscilla Andersen,4535,0.4976794339974757,A
Tracy Chapman,4534,0.4978475525312018,A
Jessie Vazquez,4534,0.49801567106492783,A
Destiny Cox,4534,0.4981837895986539,A
Rachel Howard,4534,0.49835190813237995,A
Mariah Foster,4534,0.498520026666106,A
Emily Martin,4534,0.49868814519983207,A
Nathan Henderson,4533,0.49885622665404034,A
Brianna Jenkins,4533,0.4990243081082486,A
Lucas Mitchell,4533,0.4991923895624569,A
Jessica Rivera,4533,0.49936047101666514,A
Jordyn Butler,4533,0.4995285524708734,A
Edward Hughes,4530,0.49969652268652825,A
Carmen Lopez,4530,0.4998644929021831,A
Tonya Andersen,4529,0.5000324260383201,A
Isaac Cook,4528,0.5002003220949394,A
Cheryl Blanco,4528,0.5003682181515586,A
Florian Stiller,4527,0.50053607712866,A
Jerome Diaz,4527,0.5007039361057615,A
Isabelle Butler,4527,0.500871795082863,A
Richard Rogers,4526,0.5010396169804465,A
Evan Howard,4526,0.5012074388780301,A
Taylor Washington,4525,0.501375223696096,A
Shawn Goel,4525,0.5015430085141618,A
Jose Moore,4524,0.5017107562527098,A
Jocelyn Diaz,4524,0.5018785039912579,A
Alexandra Bailey,4523,0.5020462146502881,A
Kristi Gonzalez,4523,0.5022139253093183,A
Marissa Ross,4519,0.5023814876502772,A
Edward Anderson,4518,0.5025490129117185,A
Olivia Flores,4518,0.5027165381731596,A
Natasha Navarro,4518,0.5028840634346008,A
Rodrigo Ready,4518,0.503051588696042,A
Savannah Edwards,4517,0.5032190768779654,A
Dennis Guo,4517,0.5033865650598888,A
Devin Stewart,4517,0.5035540532418122,A
Hannah Rodriguez,4517,0.5037215414237356,A
Jennifer Sanders,4514,0.5038889183671056,A
Grace Harris,4514,0.5040562953104755,A
Tina Sanchez,4514,0.5042236722538455,A
Sandra Lu,4514,0.5043910491972154,A
Abigail Ross,4514,0.5045584261405854,A
Katherine Thomas,4514,0.5047258030839554,A
Elijah Hernandez,4512,0.5048931058682897,A
Brendan Raje,4512,0.5050604086526241,A
Anna Harris,4512,0.5052277114369585,A
Natalie Wright,4512,0.5053950142212928,A
Katherine Wood,4512,0.5055623170056273,A
Alyssa Davis,4512,0.5057296197899616,A
John Williams,4512,0.505896922574296,A
Emmanuel Smith,4512,0.5060642253586303,A
Diane Gill,4510,0.5062314539839291,A
Abigail Kelly,4509,0.50639864552971,A
Mary Perez,4509,0.506565837075491,A
Alexandra Martin,4509,0.5067330286212719,A
Isaiah Sanchez,4508,0.506900183087535,A
Rachel Martin,4508,0.5070673375537982,A
Stephanie Gray,4506,0.5072344178610257,A
Claudia Zeng,4506,0.5074014981682533,A
Frederick Rana,4506,0.5075685784754809,A
J├®sus Suarez,4504,0.5077355846236727,A
Nancy Martinez,4504,0.5079025907718646,A
Katherine Washington,4504,0.5080695969200566,A
Jacqueline Butler,4504,0.5082366030682485,A
Deanna Gutierrez,4503,0.5084035721369227,A
Wyatt Walker,4502,0.508570504126079,A
Jonathan Thompson,4502,0.5087374361152353,A
Chloe Griffin,4502,0.5089043681043915,A
Elijah Adams,4502,0.509071300093548,A
Jonathan Diaz,4502,0.5092382320827042,A
Natalie Thompson,4502,0.5094051640718605,A
Martha Hu,4502,0.5095720960610168,A
Morgan Harris,4502,0.5097390280501732,A
Ethan Simmons,4502,0.5099059600393295,A
Jordan King,4502,0.5100728920284858,A
Haley Bryant,4501,0.5102397869381243,A
Christian Foster,4501,0.5104066818477628,A
Paula Vazquez,4501,0.5105735767574013,A
Austin Lewis,4501,0.5107404716670398,A
Eduardo Williams,4501,0.5109073665766783,A
Megan Gray,4499,0.5110741873272813,A
Dakota Griffin,4499,0.5112410080778842,A
Carol Washington,4499,0.5114078288284871,A
Nathan Brown,4499,0.51157464957909,A
Gail Griffin,4499,0.5117414703296929,A
Gregory Chande,4499,0.5119082910802958,A
Eric Campbell,4499,0.5120751118308987,A
Taylor Williams,4499,0.5122419325815016,A
Taylor Rogers,4499,0.5124087533321046,A
Dalton Watson,4498,0.5125755370031896,A
Katherine Perry,4497,0.5127422835947569,A
Ethan Thompson,4495,0.5129089560272886,A
Cristina Xie,4495,0.5130756284598202,A
Elijah Diaz,4495,0.513242300892352,A
Ashley Alexander,4495,0.5134089733248837,A
Tammy Mehta,4494,0.5135756086778975,A
Jose Taylor,4492,0.5137421698718758,A
Bailey Bell,4492,0.5139087310658541,A
Isabella Martinez,4492,0.5140752922598324,A
Marcus Miller,4490,0.514241779294775,A
Isaiah Carter,4490,0.5144082663297177,A
Jermaine Prasad,4490,0.5145747533646603,A
Chase Watson,4490,0.514741240399603,A
Hunter Lal,4490,0.5149077274345457,A
Grant Goel,4490,0.5150742144694883,A
Miguel Evans,4490,0.515240701504431,A
Katelyn Brooks,4490,0.5154071885393736,A
Devin Murphy,4490,0.5155736755743163,A
Joan Jenkins,4490,0.5157401626092589,A
Gabrielle Evans,4490,0.5159066496442016,A
Mason Young,4490,0.5160731366791443,A
Kayla Henderson,4490,0.5162396237140869,A
Faith Griffin,4490,0.5164061107490296,A
Mya Coleman,4490,0.5165725977839722,A
Miranda Hayes,4490,0.516739084818915,A
Fernando Smith,4490,0.5169055718538577,A
Samantha Martin,4490,0.5170720588888003,A
Amanda Jenkins,4490,0.517238545923743,A
Eduardo Griffin,4489,0.5174049958791678,A
Dalton Simmons,4487,0.517571371675557,A
Fernando Wright,4487,0.5177377474719462,A
Sheila Ruiz,4487,0.5179041232683356,A
Gabrielle Carter,4487,0.5180704990647248,A
Steve Schmidt,4486,0.5182368377815962,A
Micah Zhu,4486,0.5184031764984677,A
Kristy Alvarez,4486,0.5185695152153391,A
Isaiah Hall,4484,0.518735779773175,A
Samuel Perez,4484,0.5189020443310108,A
Shannon Gao,4484,0.5190683088888466,A
Jose Clark,4482,0.5192344992876469,A
Bryan Cox,4482,0.519400689686447,A
Darren Rana,4480,0.5195668059262117,A
Derek Goel,4480,0.5197329221659763,A
Jonathan Green,4480,0.5198990384057409,A
Paula Carlson,4479,0.5200651175659877,A
Cole Rivera,4479,0.5202311967262345,A
Jessie Suarez,4479,0.5203972758864813,A
Miguel Green,4479,0.5205633550467281,A
Richard Flores,4478,0.5207293971274571,A
Caleb Zhang,4478,0.5208954392081862,A
Tyler Robinson,4478,0.5210614812889152,A
Charles Thompson,4477,0.5212274862901264,A
Mariah Cox,4477,0.5213934912913376,A
Destiny Morgan,4477,0.5215594962925488,A
Anthony Jones,4477,0.5217255012937599,A
Lauren Coleman,4477,0.5218915062949712,A
Kathleen Vazquez,4475,0.5220574371371468,A
Jennifer Ramirez,4473,0.5222232938202868,A
Mitchell Xu,4472,0.5223891134239089,A
Rosa Lu,4471,0.5225548959480133,A
Paula Romero,4471,0.5227206784721177,A
Maria Watson,4471,0.522886460996222,A
Mayra Kovar,4471,0.5230522435203264,A
Ruth Madan,4470,0.523217988964913,A
Kelvin Raji,4470,0.5233837344094996,A
Harold Malhotra,4470,0.5235494798540862,A
Victor Blanco,4469,0.523715188219155,A
Amanda Bryant,4469,0.5238808965842237,A
Faith Hayes,4469,0.5240466049492924,A
Angela Barnes,4469,0.5242123133143612,A
Riley Sanchez,4469,0.52437802167943,A
Noah Yang,4468,0.5245436929649809,A
Riley Morgan,4468,0.5247093642505319,A
Randy Zhu,4468,0.5248750355360828,A
Carson Henderson,4468,0.5250407068216338,A
Marcus Morris,4468,0.5252063781071848,A
Chloe Brooks,4468,0.5253720493927357,A
Katherine Griffin,4468,0.5255377206782867,A
Tyler Jones,4468,0.5257033919638376,A
Dustin Andersen,4468,0.5258690632493886,A
Anna Coleman,4468,0.5260347345349397,A
Sophia Turner,4468,0.5262004058204905,A
Jesse Wright,4468,0.5263660771060416,A
Jada Sanchez,4468,0.5265317483915924,A
Alberto Jim├®nez,4468,0.5266974196771435,A
Antonio Simmons,4468,0.5268630909626945,A
Wyatt Perez,4468,0.5270287622482454,A
Samuel Winston,4468,0.5271944335337964,A
Wyatt Miller,4468,0.5273601048193473,A
Devin Kelly,4467,0.5275257390253805,A
Roy Madan,4467,0.5276913732314136,A
Preston Sai,4467,0.5278570074374468,A
Paul Shakespear,4467,0.5280226416434799,A
Ernest Xu,4467,0.5281882758495131,A
Jillian Suri,4466,0.5283538729760284,A
Meghan Moreno,4465,0.528519433023026,A
Faith Brooks,4464,0.5286849559905057,A
Kaitlyn Gonzales,4464,0.5288504789579854,A
Jillian Prasad,4464,0.5290160019254652,A
Charles Weisman,4464,0.5291815248929449,A
Maurice Goel,4464,0.5293470478604246,A
Warren Black,4464,0.5295125708279045,A
Alexander Thompson,4464,0.5296780937953842,A
Linda Dominguez,4464,0.529843616762864,A
Regina Gonzalez,4464,0.5300091397303437,A
Jocelyn Wood,4464,0.5301746626978234,A
Arturo Xie,4464,0.5303401856653032,A
Brianna Diaz,4464,0.5305057086327829,A
Gabriel Foster,4462,0.5306711574412271,A
Chase Ramirez,4462,0.5308366062496711,A
Nicolas Raje,4461,0.5310020179785975,A
Gilbert Goel,4460,0.531167392628006,A
Diana Ruiz,4460,0.5313327672774145,A
Christine Chande,4460,0.5314981419268231,A
Rosa Lin,4460,0.5316635165762316,A
Bridget Nara,4460,0.5318288912256401,A
Vincent Ma,4456,0.5319941175569775,A
Dylan Martinez,4456,0.5321593438883148,A
Madeline Hill,4456,0.5323245702196521,A
Marty Simpson,4456,0.5324897965509893,A
Aaron Hughes,4456,0.5326550228823266,A
Bobby Mehta,4455,0.5328202121341461,A
Jennifer Allen,4455,0.5329854013859656,A
Alexa Stewart,4455,0.5331505906377851,A
Kevin Collins,4455,0.5333157798896047,A
Casey Carlson,4455,0.5334809691414242,A
Robert Perez,4455,0.5336461583932436,A
Ebony Ramos,4455,0.5338113476450631,A
Cindy James,4455,0.5339765368968826,A
Eric Jenkins,4455,0.5341417261487021,A
Elijah Roberts,4455,0.5343069154005217,A
Edwin Zhang,4454,0.5344720675728233,A
Billy Moreno,4450,0.5346370714270539,A
Rosa Huang,4448,0.5348020011222487,A
Angela Jenkins,4448,0.5349669308174435,A
Naomi Gutierrez,4447,0.5351318234331206,A
Sean Perez,4447,0.5352967160487977,A
Troy Arun,4447,0.5354616086644748,A
Trinity Howard,4447,0.5356265012801518,A
Josue Diaz,4446,0.5357913568163111,A
Kristen Xu,4446,0.5359562123524704,A
Jay Rubio,4445,0.5361210308091118,A
Drew Tang,4445,0.5362858492657533,A
Bridget Kumar,4444,0.5364506306428769,A
Jacqueline Hayes,4444,0.5366154120200005,A
Deanna Gonzalez,4444,0.5367801933971242,A
Kate Deng,4444,0.5369449747742479,A
Leslie Ramos,4443,0.5371097190718537,A
Vincent He,4443,0.5372744633694595,A
Stacey Liu,4443,0.5374392076670654,A
Barbara Li,4443,0.5376039519646713,A
Destiny Richardson,4442,0.5377686591827593,A
Trevor Washington,4442,0.5379333664008473,A
Elizabeth West,4442,0.5380980736189354,A
Brooke Rivera,4442,0.5382627808370234,A
Brian Gray,4442,0.5384274880551114,A
Wyatt Taylor,4442,0.5385921952731995,A
Kari Gutierrez,4441,0.5387568654117697,A
Mathew Hernandez,4441,0.53892153555034,A
Miguel Baker,4441,0.5390862056889102,A
Lori Suarez,4441,0.5392508758274804,A
Carly Nath,4441,0.5394155459660507,A
Arthur Romero,4441,0.5395802161046209,A
Deborah Xie,4441,0.5397448862431912,A
Marshall Wu,4440,0.5399095193022435,A
Katrina Sharma,4438,0.5400740782022604,A
Meredith Dominguez,4438,0.5402386371022773,A
Logan Carter,4438,0.540403196002294,A
Olivia Perry,4438,0.5405677549023109,A
Shannon Liang,4436,0.5407322396432921,A
Nicole Ward,4435,0.5408966873047555,A
Adriana Madan,4435,0.5410611349662189,A
Emily Perry,4433,0.5412255084686467,A
Jack Jai,4433,0.5413898819710745,A
Kristi Sanchez,4433,0.5415542554735023,A
Sydney Sanders,4433,0.54171862897593,A
Shawna Black,4433,0.5418830024783579,A
Michael Moore,4432,0.5420473389012679,A
Lacey Liang,4430,0.5422116011651422,A
Naomi Moreno,4430,0.5423758634290167,A
Nathan Yang,4429,0.5425400886133732,A
Caleb Gonzalez,4428,0.542704276718212,A
Dwayne Torres,4426,0.5428683906640152,A
Carl Goel,4426,0.5430325046098183,A
Nichole Goel,4426,0.5431966185556215,A
Johnathan Chapman,4426,0.5433607325014247,A
Alicia Lal,4426,0.5435248464472279,A
Laura Zheng,4426,0.543688960393031,A
Christy Zheng,4426,0.5438530743388342,A
Gary Vazquez,4426,0.5440171882846374,A
Natasha Blanco,4424,0.5441812280714049,A
Victoria Anderson,4423,0.5443452307786547,A
Jessica Ward,4423,0.5445092334859044,A
Alejandro Lal,4419,0.544673087875083,A
Kelvin Hu,4419,0.5448369422642615,A
Alexandra Allen,4417,0.5450007224944045,A
Jordyn Bryant,4417,0.5451645027245473,A
Donald Srini,4417,0.5453282829546903,A
Tammy Raji,4417,0.5454920631848332,A
Cedric Chen,4417,0.5456558434149761,A
Shaun Lal,4417,0.545819623645119,A
Suzanne Lu,4417,0.545983403875262,A
Tracy Rai,4417,0.5461471841054049,A
Clarence Andersen,4416,0.54631092725603,A
Crystal Xu,4416,0.5464746704066552,A
Gilbert He,4416,0.5466384135572803,A
Cory Sai,4416,0.5468021567079054,A
Lucas Miller,4416,0.5469658998585305,A
Alisha Shan,4416,0.5471296430091557,A
Trevor Price,4416,0.5472933861597807,A
Latoya Xu,4415,0.5474570922308881,A
Kari Gomez,4415,0.5476207983019954,A
Isaac Cox,4415,0.5477845043731027,A
Philip Diaz,4414,0.5479481733646923,A
Darren Alvarez,4414,0.5481118423562817,A
Jasmine West,4414,0.5482755113478712,A
Louis Guo,4413,0.5484391432599429,A
Teresa Carlson,4411,0.548602701012979,A
Mindy Goldberg,4411,0.5487662587660151,A
Alexia Henderson,4411,0.5489298165190513,A
Bobby Rodriguez,4408,0.5490932630335339,A
Melissa Gonzales,4408,0.5492567095480166,A
James Evans,4408,0.5494201560624993,A
Johnny Raji,4406,0.5495835284179463,A
Trisha Huang,4406,0.5497469007733935,A
Richard Perez,4406,0.5499102731288406,A
Devin Thompson,4406,0.5500736454842876,A
Pamela Subram,4406,0.5502370178397347,A
Shaun Sharma,4406,0.5504003901951817,A
Kellie Sanz,4406,0.5505637625506289,A
Micah Li,4406,0.5507271349060759,A
Donald Mehta,4404,0.5508904331024874,A
Terrence Chander,4404,0.5510537312988989,A
Michele Torres,4404,0.5512170294953103,A
Dennis Lin,4404,0.5513803276917217,A
Kenneth Xie,4404,0.5515436258881332,A
Trisha Wang,4404,0.5517069240845447,A
Connor Flores,4404,0.5518702222809562,A
Yolanda Bhat,4401,0.5520334092388143,A
Willie Zhu,4401,0.5521965961966723,A
Wesley Zheng,4401,0.5523597831545304,A
Mayra Martinez,4401,0.5525229701123884,A
Priscilla Tang,4401,0.5526861570702465,A
Tiffany Lin,4401,0.5528493440281045,A
Austin Kumar,4400,0.5530124939064447,A
Clayton Chen,4399,0.5531756067052672,A
Willie Johnsen,4399,0.5533387195040896,A
Alberto Serrano,4399,0.5535018323029121,A
Margaret Li,4399,0.5536649451017345,A
Xavier Powell,4398,0.5538280208210391,A
Valerie Harrison,4398,0.5539910965403438,A
Hailey Turner,4397,0.5541541351801307,A
Douglas Kapoor,4397,0.5543171738199174,A
Meagan Sai,4397,0.5544802124597042,A
Marcus Rivera,4397,0.5546432510994911,A
Joy Ruiz,4397,0.5548062897392779,A
Meredith Sai,4397,0.5549693283790648,A
Nina Deng,4397,0.5551323670188516,A
Ebony Jimenez,4397,0.5552954056586384,A
Ian Martin,4397,0.5554584442984253,A
Jessica Martin,4397,0.5556214829382121,A
Steve Gao,4397,0.555784521577999,A
Jessica Powell,4397,0.5559475602177858,A
Robyn Jimenez,4394,0.5561104876190193,A
Adriana Mehta,4393,0.5562733779407348,A
Jonathan Evans,4393,0.5564362682624504,A
Gary Navarro,4393,0.5565991585841661,A
Faith Barnes,4393,0.5567620489058817,A
Nicole Bailey,4393,0.5569249392275973,A
Mayra Suri,4393,0.5570878295493129,A
Victor Sanz,4392,0.5572506827915107,A
Dominique Fernandez,4392,0.5574135360337086,A
Alexis Patterson,4392,0.5575763892759064,A
Destiny Jones,4392,0.5577392425181041,A
Nelson Harrison,4392,0.557902095760302,A
Cindy Raman,4391,0.558064911922982,A
Alan Zhu,4391,0.558227728085662,A
Jermaine Martinez,4391,0.558390544248342,A
Lori Moreno,4391,0.558553360411022,A
Terry Raji,4391,0.558716176573702,A
Deanna Srini,4391,0.558878992736382,A
Kristin Andersen,4391,0.5590418088990621,A
Abby Arthur,4390,0.5592045879822243,A
Joel Sai,4390,0.5593673670653865,A
Taylor Ramirez,4389,0.5595301090690308,A
Dale Anand,4389,0.5596928510726752,A
Kyle Washington,4389,0.5598555930763196,A
Alex Parker,4389,0.560018335079964,A
Michelle Cox,4387,0.5601810029245728,A
Kyle Perez,4386,0.5603436336896638,A
Dale Chande,4386,0.5605062644547548,A
Erika Diaz,4384,0.5606688210608102,A
Riley Brooks,4384,0.5608313776668655,A
Micah Liu,4384,0.5609939342729209,A
Colleen Hu,4384,0.5611564908789762,A
Kristi Arthur,4384,0.5613190474850317,A
Raul Kumar,4384,0.561481604091087,A
Tasha Shan,4384,0.5616441606971424,A
Dustin Luo,4384,0.5618067173031978,A
Jaclyn Ferrier,4382,0.5619691997502175,A
Alicia Beck,4382,0.5621316821972373,A
Natasha Gutierrez,4382,0.5622941646442571,A
Rosa Zhang,4382,0.5624566470912769,A
Omar Chander,4382,0.5626191295382966,A
Riley Simmons,4382,0.5627816119853164,A
Isabella Price,4382,0.5629440944323362,A
Kathleen Ortega,4381,0.563106539799838,A
Meredith Prasad,4381,0.56326898516734,A
Derek Kumar,4381,0.563431430534842,A
Katrina Shen,4381,0.563593875902344,A
Karla Xu,4381,0.563756321269846,A
Dominic Sara,4379,0.5639186924783123,A
George Prasad,4379,0.5640810636867787,A
Casey Kumar,4379,0.564243434895245,A
Arianna Reed,4379,0.5644058061037114,A
Jamie Xu,4379,0.5645681773121777,A
Randall Carlson,4379,0.5647305485206441,A
Heather Wang,4379,0.5648929197291104,A
Rebekah Vazquez,4379,0.5650552909375768,A
Crystal Gao,4379,0.5652176621460431,A
Micah Wu,4379,0.5653800333545095,A
Claudia Ma,4379,0.5655424045629758,A
Colleen Shan,4379,0.5657047757714422,A
Stacy Torres,4379,0.5658671469799085,A
Sophia Nelson,4377,0.5660294440293392,A
Derrick Serrano,4377,0.56619174107877,A
Sandra Zhu,4376,0.5663540010486829,A
Sean Hernandez,4376,0.5665162610185959,A
Jermaine Raman,4375,0.566678483908991,A
Eduardo Wood,4374,0.5668406697198684,A
Evan Perez,4374,0.5670028555307457,A
Kaylee Phillips,4371,0.5671649301030696,A
Hannah Martinez,4370,0.5673269675958756,A
Kathleen Gomez,4369,0.5674889680091639,A
Renee Navarro,4369,0.5676509684224523,A
Candace Mehta,4369,0.5678129688357406,A
Jason Butler,4369,0.5679749692490289,A
Jorge Liang,4369,0.5681369696623172,A
Andre Sanchez,4369,0.5682989700756055,A
Gilbert Deng,4369,0.5684609704888938,A
Bryant Van,4369,0.5686229709021822,A
Brooke Stewart,4369,0.5687849713154705,A
Alexandra Collins,4368,0.568946934649241,A
Ian Washington,4368,0.5691088979830115,A
Michele Raji,4368,0.569270861316782,A
Crystal Lu,4368,0.5694328246505524,A
Faith Ward,4368,0.569594787984323,A
Reginald Ramos,4367,0.5697567142385757,A
Roy Garcia,4367,0.5699186404928284,A
Reginald Romero,4367,0.570080566747081,A
Kelvin Wang,4366,0.5702424559218159,A
Laura Ye,4366,0.5704043450965508,A
Marshall Andersen,4366,0.5705662342712857,A
Brianna Sanchez,4366,0.5707281234460205,A
Ebony Martin,4366,0.5708900126207554,A
Edwin Ferrier,4366,0.5710519017954904,A
Dawn Shen,4364,0.5712137168111896,A
Roger Sharma,4364,0.5713755318268889,A
Noah Flores,4362,0.5715372726835526,A
Anna Williams,4362,0.5716990135402162,A
Sheena Goel,4359,0.5718606431583265,A
Roger She,4359,0.5720222727764368,A
Carl Raje,4357,0.5721838282355114,A
Carly Xu,4355,0.5723453095355505,A
Stacy Martin,4355,0.5725067908355895,A
Isaiah Morris,4355,0.5726682721356285,A
Angel Phillips,4355,0.5728297534356677,A
Sebastian James,4355,0.5729912347357067,A
William Harris,4355,0.5731527160357457,A
Jennifer Jenkins,4355,0.5733141973357847,A
Janet Scott,4355,0.5734756786358238,A
Phillip Mehta,4355,0.5736371599358628,A
Dana Ruiz,4355,0.5737986412359019,A
Micah Cai,4355,0.5739601225359409,A
Ruth Arun,4355,0.57412160383598,A
Morgan Walker,4355,0.574283085136019,A
Blake Thomas,4355,0.574444566436058,A
Isabella Howard,4355,0.574606047736097,A
Christian Perry,4354,0.5747674919566182,A
Evelyn Malhotra,4354,0.5749289361771396,A
Isabelle Patterson,4354,0.5750903803976608,A
Franklin Xu,4350,0.5752516763001108,A
